label,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,left_ankle_angle,right_ankle_angle,torso_to_horizontal,shoulder_width,hip_width,knee_width,ankle_width,left_femur_length,right_femur_length,left_tibia_length,right_tibia_length,left_torso_length,right_torso_length,left_arm_length,right_arm_length,hip_to_ankle_center,knee_to_ankle_ratio_left,knee_to_ankle_ratio_right,knee_forward_left,knee_forward_right
squat_good,69.0061764980269,67.06206942399724,56.43717024345667,50.79007996081181,51.19852538115998,52.020030570864236,61.89613716471053,0.6078095436096191,1.3921904563903809,2.3876936435699463,2.9697253704071045,9.774170875549316,9.047100067138672,10.839122772216797,10.03072452545166,13.133663177490234,12.055384635925293,6.576752185821533,6.555275917053223,11.125982284545898,1.1089556138593717,1.1087225013861903,6.982362270355225,7.0922040939331055
squat_good,65.0244070701626,64.93652194372952,65.18086926431297,71.90586732173412,49.99403735645451,54.302897213351976,122.14605660671532,1.3413357734680176,0.6586644053459167,0.7537155151367188,1.971577525138855,7.510672569274902,6.829311370849609,8.88532543182373,7.337849140167236,11.321839332580566,9.967992782592773,5.702816486358643,5.823864459991455,8.250449180603027,1.1830264422850612,1.0744638320379483,5.0710039138793945,4.341853618621826
squat_good,75.46550203921032,75.81920334819152,65.98639945496093,69.64403783425492,52.784048700096044,50.05104196737702,145.98056554409436,0.3549957275390625,1.645004391670227,1.1838536262512207,1.7297812700271606,9.441536903381348,8.290151596069336,9.310651779174805,8.76303768157959,13.88232707977295,11.995884895324707,14.44521713256836,12.421036720275879,10.975814819335938,0.9861372029063541,1.0570417830106609,6.893047332763672,6.547747611999512
squat_good,54.91437170815775,55.20335118688378,57.444599792862775,57.75813629105785,60.97156513951737,70.6069263916744,79.58054084401472,1.0716148614883423,0.9283851385116577,1.3908755779266357,2.2830910682678223,5.3580474853515625,5.014976978302002,5.512995719909668,4.311565399169922,7.7739715576171875,7.105230331420898,3.328683614730835,3.840365171432495,4.649618148803711,1.0289185950783606,0.859737653450226,0.5056629180908203,0.8033707141876221
squat_good,82.84746548496561,82.2864741735121,82.60235310478278,80.93222621791405,46.6464940275828,47.00480384053118,119.3481805863817,1.006143569946289,0.9938567280769348,2.200762987136841,3.053921937942505,10.210375785827637,8.934112548828125,10.83608341217041,9.453561782836914,14.265294075012207,12.804618835449219,12.061805725097656,11.422469139099121,13.0097017288208,1.061281443326487,1.0581421123841577,5.485363006591797,4.2234416007995605
squat_good,50.3264033508382,46.11221850410674,47.35190894580655,36.664419439857944,59.62486927257538,62.74057686695215,89.09332972103758,0.7574605941772461,1.2425392866134644,2.680107355117798,2.4675467014312744,7.181034564971924,7.1969780921936035,7.824030876159668,7.661777019500732,10.249269485473633,9.155939102172852,4.767277717590332,4.712783336639404,6.094065189361572,1.0895407501286005,1.0645823645383776,0.4572639465332031,1.4551794528961182
squat_good,72.70902430906997,75.14018013218447,75.22659349019227,74.51215891903306,52.27767851592534,55.87838848290419,128.6949538411133,1.1218805313110352,0.8781192302703857,0.9265938401222229,1.116423487663269,5.0346360206604,5.038848876953125,5.214764595031738,4.592380046844482,7.693268775939941,6.725837707519531,7.587040901184082,5.0785980224609375,5.968911647796631,1.0357776685056255,0.9113944965594782,3.4456419944763184,2.8211445808410645
squat_good,62.04228382036799,62.482312000124324,52.09629731596311,56.81773343185652,59.56358497274817,57.62231163056647,12.581384997538857,0.3122901916503906,1.687709927558899,0.8369487524032593,1.7645965814590454,7.842566013336182,6.698069095611572,7.746887683868408,6.861245632171631,11.108514785766602,9.75386905670166,12.39070987701416,10.975550651550293,7.52922248840332,0.987799998481993,1.024361574935886,7.73159122467041,6.825916290283203
squat_good,94.49281919098857,92.30412747858584,88.00665564448617,90.1019413741986,40.02359477467662,40.3754954816184,129.6571199961855,0.8089022636413574,1.1910982131958008,1.8119733333587646,3.1237759590148926,9.18195629119873,7.689764022827148,10.180625915527344,8.726806640625,13.258683204650879,11.659017562866211,9.755764961242676,10.732028007507324,13.046674728393555,1.1087642419428239,1.1348599878825143,5.923321723937988,4.970048904418945
squat_good,57.33976866683856,51.03378989535365,50.4643879858454,39.825221357880565,55.45435813480781,61.55698499823548,88.73983571396505,0.661749005317688,1.338250756263733,2.636481285095215,3.3033833503723145,7.015460014343262,6.507992267608643,7.852096080780029,6.833511829376221,10.388490676879883,9.111392974853516,4.638585567474365,4.867476940155029,6.426027774810791,1.119255892766883,1.050018269592831,0.9942946434020996,1.5894708633422852
squat_good,52.824828675440656,49.42607174505584,46.786813860878,41.278856388070906,59.23578291830862,64.70249942653294,88.09403203300752,0.9137036204338074,1.0862962007522583,1.8579773902893066,2.3482539653778076,5.721076011657715,5.286919593811035,6.170540809631348,5.336795806884766,8.475629806518555,7.51877498626709,3.793442487716675,4.059764385223389,4.851563453674316,1.0785627945678358,1.0094336981592111,0.6863298416137695,1.0922155380249023
squat_good,67.75809394776839,67.16268702741394,63.978248529280606,58.11390148098903,50.25893315201842,47.66612446129086,98.71749242881873,0.7219499349594116,1.278050184249878,2.6212730407714844,2.7415990829467773,9.725090026855469,8.466992378234863,11.165201187133789,10.395042419433594,13.599294662475586,12.239007949829102,6.554372787475586,6.862168312072754,11.121827125549316,1.1480819209096873,1.2277135406949706,1.1459026336669922,0.25221681594848633
squat_good,84.7752800679098,75.41405424281618,79.54859057510876,76.99467570907905,49.47509730356861,52.69207992605175,104.43403321006969,1.1337072849273682,0.8662927746772766,1.971596121788025,1.9829649925231934,8.223451614379883,7.913702487945557,7.749314785003662,7.8289265632629395,10.974896430969238,9.84340763092041,5.2677812576293945,5.5113935470581055,10.20028305053711,0.9423432162122364,0.9892873261158,1.5632381439208984,1.8016414642333984
squat_good,86.6720672974534,88.66840646931897,81.4954468766728,84.36407571653237,45.147878427557096,45.83426204006656,108.0924935057089,1.3116273880004883,0.6883726119995117,1.193786859512329,1.6534292697906494,6.991666793823242,6.510669708251953,7.349811553955078,6.473370552062988,9.220934867858887,8.359508514404297,4.460029602050781,4.7385149002075195,9.452186584472656,1.0512243674460957,0.9942709195626053,1.925147533416748,1.2668137550354004
squat_good,59.37839703164006,59.2123988593674,59.053002662895054,64.53728867582372,58.9322612065658,63.30567425288109,126.24013983817288,1.320030689239502,0.6799694895744324,0.9020427465438843,1.718144416809082,5.948309898376465,5.236642837524414,6.113805294036865,4.942437648773193,9.069746971130371,7.6249494552612305,8.832703590393066,7.845056533813477,5.500132083892822,1.027822082350398,0.9438177966882115,3.835649013519287,3.0472819805145264
squat_good,64.46525193464389,66.02571690167338,61.68157769929125,67.21923343406911,56.629179152096945,54.564394216997876,150.41871174684835,0.656376838684082,1.3436232805252075,0.6455726027488708,1.4827041625976562,9.884687423706055,8.729488372802734,10.135485649108887,9.223002433776855,13.879837036132812,12.034114837646484,14.511368751525879,13.316644668579102,10.232000350952148,1.0253722944672041,1.056534012460304,8.703691482543945,7.974142551422119
squat_good,74.71727787928629,76.16581026862569,77.48054736470245,81.49820500168342,50.87806932778777,53.43963397015875,135.30310972124187,1.2161602973937988,0.7838396430015564,0.9358762502670288,1.6795684099197388,6.573095798492432,6.143240928649902,6.889491081237793,5.892556667327881,9.61077880859375,8.019582748413086,10.05440616607666,6.786937713623047,7.795628547668457,1.048134736554911,0.9591933275241995,5.258031368255615,4.421539783477783
squat_good,75.39761283217688,75.55765545260692,69.02539209271848,64.32716233034479,47.51446806618719,46.606234957176056,15.543517522722963,0.2663688659667969,1.7336311340332031,2.8082170486450195,4.078635215759277,12.328357696533203,10.506197929382324,14.034512519836426,12.239463806152344,16.72366714477539,15.249927520751953,8.277005195617676,8.263899803161621,15.077530860900879,1.1383926169979952,1.164975448154009,13.843043327331543,12.20994758605957
squat_good,83.19630774321224,81.03694692195992,80.2452698896464,78.8791384741637,45.42558474585784,46.72789370723976,118.39737286296453,1.0863747596740723,0.9136254787445068,1.8590129613876343,2.595639705657959,9.34153938293457,8.483068466186523,10.24564266204834,9.210366249084473,13.624128341674805,12.24238109588623,7.9657182693481445,8.364640235900879,12.25950813293457,1.0967829974556889,1.0857350969241677,4.626059055328369,3.8468899726867676
squat_good,74.91611820923725,76.47214114798963,69.24683103959,75.45051634134026,47.834489002599604,45.492856350371625,122.62010585994582,1.145289421081543,0.8547102808952332,1.1206774711608887,1.780173420906067,7.484534740447998,6.241005897521973,8.492535591125488,7.4242377281188965,10.299874305725098,8.86984634399414,5.271500587463379,5.474756717681885,9.129059791564941,1.1346776721540721,1.1895897328789578,4.290737152099609,3.445808172225952
